"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","ageCond","sexCond"
3,88.4,2,75.8,3,63.3,3,50.3,3,25.5,3,0,0,13.9,3,13.9,0,13.4,26,38.5,25.5,24.8,25.5,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,8,2,"대호질주","DAEHO JILJU","0039616",74,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",2,"고재완","Ko Jae Wan",105119,2.2,"R1~50","국4등급",45,20191006,"일요일",1600,"일반",4,101.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (7%)","맑음",56,"481()",4.8,"연령오픈",
4,88.1,1,75.4,1,63.1,2,50.3,2,25.3,2,0,0,13.9,2,13.9,0,13.8,26.5,38.8,25.1,25,25.3,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,4,"¾","퀵무브","QUICK MOVE","0036870",74,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",3,"태희종합건설","Tae Hee Construction",105151,5.2,"R1~50","국4등급",36,20191006,"일요일",1600,"일반",4,101.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","양호 (7%)","맑음",51,"480(+2)",23,"연령오픈",
5,88.8,5,76.5,7,63.9,8,51,10,25.8,7,0,0,14.3,8,14.3,0,13.1,25.4,38,25.5,25.2,25.8,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,11,"목","용왕담","YONGWANGDAM","0036185",74,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",4,"오종환","Oh Jong Hwan","065154",3.2,"R1~50","국4등급",47,20191006,"일요일",1600,"일반",4,101.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","양호 (7%)","맑음",54,"534(-11)",11.7,"연령오픈",
4,89.4,6,76.9,9,64.2,10,51.1,11,26.4,11,0,0,14.9,11,14.9,0,12.9,25.4,38.1,25.8,24.7,26.4,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,1,2,"상승파워","SANGSEUNG POWER","0036998",74,0,0,0,0,0,0,0,"임성실","Lim Sung Sil","080379","부산경남","한국",5,"최영근","Choi Young Keun",104169,1.5,"R1~50","국4등급",42,20191006,"일요일",1600,"일반",4,102.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","양호 (7%)","맑음",55,"474(+14)",3.5,"연령오픈",
3,88.6,3,75.5,2,63.1,1,50.2,1,25.3,1,0,0,13.9,1,13.9,0,14.2,27.3,39.7,25.3,24.9,25.3,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,3,3,"투투터보","TWO TWO TURBO","0039592",74,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",6,"강용익","Kang Yong Ik",105137,4.5,"R1~50","국4등급",39,20191006,"일요일",1600,"일반",4,102.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54,"436(+1)",13.6,"연령오픈",
4,89.4,7,76.4,6,63.4,5,50.3,5,25.8,8,0,0,14,6,14,0,14.3,27.3,40.3,26.1,24.5,25.8,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,12,5,"라온파워","RAON POWER","0037670",74,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",7,"손천수","Son Chun Soo",106025,4.5,"R1~50","국4등급",39,20191006,"일요일",1600,"일반",4,103.7,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (7%)","맑음",54,"522(+12)",17.7,"연령오픈",
4,89.6,8,76.7,8,63.9,7,50.6,7,25.9,9,0,0,14.5,9,14.5,0,14.2,27.1,39.9,26.1,24.7,25.9,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,2,"½","아람나래","ARAM NARAE","0037227",74,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",8,"나종용","Na Jong Yong",110051,2.3,"R1~50","국4등급",46,20191006,"일요일",1600,"일반",4,103.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","양호 (7%)","맑음",54,"488()",9.8,"연령오픈",
4,90.1,10,77.2,11,64.1,9,50.8,8,25.6,4,0,0,14,4,14,0,13.7,26.6,39.7,26.4,25.2,25.6,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,9,"머리","로열골드","ROYAL GOLD","0036796",74,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",9,"범한산업","Bumhan Industries Co.",106114,3,"R1~50","국4등급",38,20191006,"일요일",1600,"일반",4,103.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","양호 (7%)","맑음",53,"458(-2)",11.9,"연령오픈",
4,90.1,11,77.1,10,64.3,12,51.4,12,26.5,12,0,0,15.1,12,15.1,0,14,27,39.8,25.7,24.9,26.5,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,6,"1¾","슈퍼골드","SUPER GOLD","0037919",74,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",10,"박정재","Park Jeong Jae","010801",8.2,"R1~50","국4등급",40,20191006,"일요일",1600,"일반",4,104.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54,"517(+1)",34.5,"연령오픈",
4,89.7,9,76.3,5,63.5,6,50.5,6,26,10,0,0,14.5,10,14.5,0,14.8,28.2,41,25.8,24.5,26,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,7,2,"오샬라","OXALA","0039859",74,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","미국",11,"최철이","Choi Cheol Yi",106246,4.4,"R1~50","국4등급",41,20191006,"일요일",1600,"일반",4,104.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","양호 (7%)","맑음",54,"532(+19)",13.2,"연령오픈",
4,90.6,12,77.3,12,64.2,11,51,9,25.8,6,0,0,14.3,7,14.3,0,14.5,27.8,40.9,26.3,25.2,25.8,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,5,4,"치프타임","CHIEF TIME","0040023",74,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","미국",12,"박웅진","Park Ung Jin",103007,6.4,"R1~50","국4등급",36,20191006,"일요일",1600,"일반",4,105.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","양호 (7%)","맑음",53,"470()",31.8,"연령오픈",
3,60.2,1,48.3,1,36.3,2,24.4,2,0,0,0,0,13.5,3,13.5,0,12.8,24.7,36.7,23.9,24.4,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,2,"-","서부캣","SEOBU CAT","0039201",74,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",1,"부건영","Bu Gun Young",104079,1.3,"R1~65","국3등급",59,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,73,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","양호 (7%)","맑음",54,"476(-2)",3.1,"연령오픈",
4,60.9,2,48.5,3,36.4,3,24.8,5,0,0,0,0,13.6,6,13.6,0,13.2,25.6,37.7,23.7,24.8,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,3,6,"패션오브마린","FASHION OF MARINE","0037233",74,0,0,0,0,0,0,0,"김명신","Kim Myoung Sin","080402","부산경남","한국",2,"이경희","Lee Gyeong Hui",112286,1.8,"R1~65","국3등급",56,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,74.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (7%)","맑음",52.5,"531(-1)",8.6,"연령오픈",
3,61.7,6,49.7,7,37.1,7,24.8,7,0,0,0,0,13.6,8,13.6,0,12.8,24.8,37.4,24.9,24.8,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,7,2,"아르카디아","ARCADIA","0038551",74,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",3,"송정수","Song Jung Soo",112271,1.2,"R1~65","국3등급",65,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,74.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","양호 (7%)","맑음",55.5,"469()",2.3,"연령오픈",
5,61.7,5,49.3,6,36.9,6,24.8,6,0,0,0,0,13.5,4,13.5,0,13.6,26,38.4,24.5,24.8,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,5,5,"블랙텐","BLACK TEN","0035188",74,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",4,"이경희","Lee Gyeong Hui",112286,2.4,"R1~65","국3등급",53,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,75.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","양호 (7%)","맑음",52,"518(-9)",9.6,"연령오픈",
4,61.5,3,48.4,2,36.1,1,24.3,1,0,0,0,0,13.4,1,13.4,0,13.9,27,39.3,24.1,24.3,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,1,"¾","미스퍼펙트","MISS PERFECT","0036828",74,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",5,"이장현","Lee Jang Hyun",117004,2.5,"R1~65","국3등급",52,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,75.4,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","양호 (7%)","맑음",52,"522(+7)",9.5,"연령오픈",
6,61.6,4,48.9,4,36.6,5,24.6,4,0,0,0,0,13.5,5,13.5,0,14,26.7,39,24.3,24.6,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,8,1,"스마트젠틀맨","SMART GENTLEMAN","0033774",74,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",6,"부건영","Bu Gun Young",104079,8.8,"R1~65","국3등급",63,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,75.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",56,"529(+3)",59.4,"연령오픈",
4,62,7,49.1,5,36.6,4,24.5,3,0,0,0,0,13.4,2,13.4,0,14.2,27.1,39.6,24.6,24.5,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,4,4,"스팟","SPOT","0037731",74,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",7,"유연훈","You Yeun Hoon",114036,1.8,"R1~65","국3등급",65,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,76.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","양호 (7%)","맑음",57,"479(-1)",6.9,"연령오픈",
4,63.1,8,50.2,8,37.7,8,25.1,8,0,0,0,0,13.6,7,13.6,0,14.2,27.1,39.6,25.1,25.1,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,6,6,"드래곤나인","DRAGON NINE","0037815",74,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",8,"김용구","Kim Yong Goo",106059,7.5,"R1~65","국3등급",55,20191006,"일요일",1200,"국내산마 최강팀 선발 예선전",5,77.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","양호 (7%)","맑음",52,"506(-1)",65.3,"연령오픈",
4,102.1,1,89.5,1,75.6,2,62.1,2,36.7,4,0,0,13.2,5,13.2,0,12.8,25.4,39.3,27.4,25.4,23.5,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,5,"-","그레이트록","GREAT ROCK","0037561",74,0,0,0,0,0,0,0,"임성실","Lim Sung Sil","080379","부산경남","한국",1,"정영식","Jeong Young Sik",104154,1.3,"R1~65","혼3등급",64,20191006,"일요일",1800,"일반",6,114.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","양호 (7%)","맑음",57,"485(-4)",3.9,"연령오픈",
5,102.1,2,89.6,2,75.5,1,61.9,1,36.2,1,0,0,12.8,1,12.8,0,13,25.5,39.6,27.7,25.7,23.4,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,1,1,"라이징어게인","RISING AGAIN","0035088",74,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",2,"신윤경","Shin Yoon Gyeong",112292,2.8,"R1~65","혼3등급",54,20191006,"일요일",1800,"일반",6,115.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","양호 (7%)","맑음",54,"517(-2)",16,"연령오픈",
4,103.3,6,90.4,7,76,5,62.4,5,37.9,8,0,0,13.8,8,13.8,0,13.1,26,40.4,28,24.5,24.1,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,3,8,"광화문시대","GWANGHWAMUN SIDAE","0037072",74,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",3,"임총재","Lim Chong Jae",112006,1.7,"R1~65","혼3등급",52,20191006,"일요일",1800,"일반",6,116.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","양호 (7%)","맑음",53,"482(+6)",5.8,"연령오픈",
3,102.9,3,89.9,3,76.3,8,62.8,8,37.6,7,0,0,13.1,4,13.1,0,13.6,26.6,40.2,27.1,25.2,24.5,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,6,"½","파워윈디","POWER WINDY","0038834",74,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",4,"허필도","Heo Pil Do",106075,1,"R1~65","혼3등급",56,20191006,"일요일",1800,"일반",6,116.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","양호 (7%)","맑음",54,"456(+5)",1.7,"연령오픈",
4,103.1,4,90.1,4,75.8,4,62.4,6,37.3,5,0,0,13.4,6,13.4,0,13.5,26.5,40.8,27.7,25.1,23.9,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,2,"½","헤드투헤드","HEAD TO HEAD","0039947",74,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","미국",5,"태희종합건설","Tae Hee Construction",105151,2.7,"R1~65","혼3등급",51,20191006,"일요일",1800,"일반",6,116.6,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","양호 (7%)","맑음",53,"513(+1)",12.3,"연령오픈",
6,103.1,5,90.2,5,76.1,6,62.7,7,37.4,6,0,0,13.7,7,13.7,0,13.7,26.6,40.7,27.5,25.3,23.7,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,4,1,"플라잉레인저","FLYING RANGER","0037980",74,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","호주",6,"태립","Tae Rip",106255,7,"R1~65","혼3등급",51,20191006,"일요일",1800,"일반",6,116.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","양호 (7%)","맑음",53,"505(-2)",75,"연령오픈",
5,104.8,7,90.7,8,76.1,7,62.1,4,36.6,3,0,0,13,3,13,0,14.8,28.9,43.5,28.6,25.5,23.6,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,8,16,"퀸스퀸","QUEEN'S QUEEN","0035563",74,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",7,"손병철","Son Boing Choul",110058,2.8,"R1~65","혼3등급",61,20191006,"일요일",1800,"일반",6,119.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (7%)","맑음",52,"513()",15.8,"연령오픈",
5,104.9,8,90.3,6,75.7,3,62.1,3,36.4,2,0,0,12.9,2,12.9,0,15.3,29.9,44.5,28.2,25.7,23.5,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,7,3,"오섬돌","AWESOME DOLL","0038210",74,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","미국",8,"이혜란","Lee Hae Lan",104102,4.9,"R1~65","혼3등급",55,20191006,"일요일",1800,"일반",6,120.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",52,"508()",33.7,"연령오픈",
2,47.6,1,35.7,1,24.2,1,0,0,0,0,0,0,13.2,1,13.2,0,12.9,24.8,36.3,22.5,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,1,"-","퀸오브더이어","QUEEN OF THE YEAR","0040332",73,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",1,"신우철","Shin Woo Cheol",110056,1,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,60.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","다습 (12%)","맑음",51,"465(-9)",1.4,"2세","암"
2,48.2,2,35.8,2,24.2,2,0,0,0,0,0,0,13.4,2,13.4,0,13.7,26.1,37.7,22.4,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,6,8,"한라비호","HALLA BIHO","0040703",73,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",2,"나종용","Na Jong Yong",110051,1.5,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,61.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","다습 (12%)","맑음",53,"498(-8)",10.5,"2세","암"
2,48.7,3,36.4,5,24.7,5,0,0,0,0,0,0,13.6,4,13.6,0,13.3,25.6,37.3,22.8,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,7,"¾","베스트해피","BEST HAPPY","0040370",73,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",3,"박정재","Park Jeong Jae","010801",1.2,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","다습 (12%)","맑음",53,"448(-8)",3.7,"2세","암"
2,48.8,4,36.3,3,24.7,4,0,0,0,0,0,0,13.7,5,13.7,0,13.9,26.4,38,22.6,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,3,4,"패밀리댄서","FAMILY DANCER","0041454",73,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",4,"홍종운","Hong Jong Un",111002,7.9,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","다습 (12%)","맑음",53,"519(+1)",44.8,"2세","암"
2,49.7,6,37.1,6,25.4,7,0,0,0,0,0,0,14.1,7,14.1,0,13.6,26.2,37.9,23,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,2,4,"크라운펑키","CROWN FUNKY","0040762",73,0,0,0,0,0,0,0,"오경환","Oh Kyung Hwan","080352","부산경남","한국",5,"허용권","Heo Yong Kwon",111167,3.7,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","다습 (12%)","맑음",53,"467(-17)",26.5,"2세","암"
2,49.2,5,36.3,4,24.3,3,0,0,0,0,0,0,13.5,3,13.5,0,14.4,27.3,39.3,22.8,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,8,"1¾","트리플티아라","TRIPLE TIARA","0040485",73,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",6,"권태일","Kwon Tae Ill",110052,2.2,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,63.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","다습 (12%)","맑음",53,"487(+12)",11.3,"2세","암"
2,50.2,7,37.2,7,25.1,6,0,0,0,0,0,0,13.9,6,13.9,0,14.2,27.2,39.3,23.3,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,4,5,"드래곤천하","DRAGON CHEONHA","0040593",73,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",7,"장석노","Jang Seok No",110055,5.9,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,64.4,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","다습 (12%)","맑음",53,"487(+2)",44.3,"2세","암"
2,51.8,8,39,8,26.5,8,0,0,0,0,0,0,14.4,8,14.4,0,13.6,26.4,38.9,24.6,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,5,6,"슈퍼갤럭시","SUPER GALAXY","0040441",73,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",8,"김근영","Kim Geun Young",106272,20.3,"R0~0","국6등급",0,20191004,"금요일",1000,"일반",1,65.4,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","다습 (12%)","맑음",53,"470()",104.1,"2세","암"
2,47.8,1,35.7,1,24.3,1,0,0,0,0,0,0,13.4,1,13.4,0,13.2,25.3,36.7,22.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"-","한빛태양","HANBIT TAEYANG","0040459",73,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",1,"배삼성","Bae Sam-Seong",113113,1.7,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,61,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","다습 (12%)","맑음",55,"485(+2)",7.5,"연령오픈",
2,48.6,2,36.5,4,24.8,4,0,0,0,0,0,0,13.7,5,13.7,0,12.9,25,36.7,22.8,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,9,3,"대지자랑","DAEJI JARANG","0040438",73,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",2,"한정협","Han Jung Hyup",104098,1,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,61.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","다습 (12%)","맑음",55,"464(-6)",2,"연령오픈",
3,48.8,3,36.5,3,24.7,3,0,0,0,0,0,0,13.7,4,13.7,0,13.5,25.8,37.6,22.8,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,3,4,"끝판클로져","KKEUTPAN CLOSER","0039187",73,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","한국",3,"강봉한","Kang Bong-Han",113119,1.3,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,62.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","다습 (12%)","맑음",56,"485(+2)",2.9,"연령오픈",
3,49.8,5,37.4,6,25.4,6,0,0,0,0,0,0,13.8,6,13.8,0,12.9,25.3,37.3,23.6,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"2½","대산갑부","DAESAN GAPBU","0039610",73,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",4,"허용권","Heo Yong Kwon",111167,2.4,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,62.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","다습 (12%)","맑음",54,"475(-2)",13.6,"연령오픈",
2,50.2,7,38,8,25.8,8,0,0,0,0,0,0,14,8,14,0,12.6,24.8,37,24,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"½","센터포워드","CENTER FORWARD","0041417",73,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",5,"김영옥","Kim Young Ok",105068,2.2,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,62.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","다습 (12%)","맑음",55,"496(-1)",11,"연령오픈",
3,50,6,37.7,7,25.7,7,0,0,0,0,0,0,14,7,14,0,13,25.3,37.3,23.7,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"1¼","최강클리어","CHOEGANG CLEAR","0038954",73,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",6,"전종섭","Jeon Chong Sup",105008,13.3,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,63,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"손병직","Son Byoung Jig","070246","다습 (12%)","맑음",56,"550(+20)",62.5,"연령오픈",
2,48.9,4,36,2,24.3,2,0,0,0,0,0,0,13.4,2,13.4,0,14.4,27.3,39,22.6,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,5,2,"난산무적","NANSAN MUJEOK","0041094",73,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",7,"유효일","Yu Hyo Il",106178,3.4,"R0~0","국6등급",0,20191004,"금요일",1000,"국내산마 최강팀 선발 예선전",2,63.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","다습 (12%)","맑음",53,"482(-1)",19,"연령오픈",
