age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,meet,rcTime,predicted_time
6,41915,80608,214774,1400,3,70200,20,4.0,459,21.7,11,20230115,별나라신사,서울,85.1,110.38909819540457
6,43356,80438,216306,1400,2,70108,20,4.0,498,8.4,11,20230115,파크윈,서울,85.3,111.19602789051804
4,43659,80122,116049,1400,2,70148,20,4.0,502,10.6,11,20230115,승부사,서울,85.8,129.49814942800322
5,42947,80562,10516,1400,2,70244,20,4.0,487,15.4,11,20230115,남산시대,서울,85.8,102.3742679178731
4,44399,80405,10818,1400,3,70146,20,4.0,480,4.0,11,20230115,대물,서울,85.9,101.98431277631651
6,43593,80550,114028,1400,1,70175,20,4.0,458,27.4,11,20230115,클린업샤인,서울,86.0,118.64756350843616
3,45637,80576,118021,1200,2,70163,18,4.0,490,2.1,1,20230114,오키드밸리,서울,74.8,108.80432432659516
3,45903,80438,65012,1200,2,70146,18,4.0,463,2.7,1,20230114,미스터퀄리티,서울,74.9,93.46826846779594
3,46093,80342,65060,1200,1,70181,18,4.0,462,8.1,1,20230114,피어리스,서울,74.9,99.1662405263887
3,45332,80547,105127,1200,2,70179,18,4.0,453,87.1,1,20230114,자이언트룰러,서울,75.7,101.19021295951505
3,45279,80608,105243,1200,2,70200,18,4.0,450,11.7,1,20230114,플라이데이,서울,75.7,100.31705058254555
3,46620,80337,65160,1200,1,70110,18,4.0,439,44.3,1,20230114,총알커널,서울,75.8,95.41013236564548
3,45545,80533,111033,1200,1,70108,18,4.0,456,112.0,1,20230114,무장,서울,76.6,102.63936373443993
3,45410,80405,104038,1200,1,70168,18,4.0,432,12.3,1,20230114,큐피드시크,서울,76.7,101.38547480019496
3,45405,80578,121019,1200,2,70175,18,4.0,476,131.0,1,20230114,스위치송,서울,77.3,109.16619537093173
3,45959,80417,121008,1200,3,70098,18,4.0,469,91.4,1,20230114,한강차르,서울,77.8,100.74007073544816
3,45493,80486,65154,1200,2,70177,18,4.0,478,32.9,1,20230114,비단주머니,서울,77.9,96.69295590823002
3,46111,80513,10413,1200,1,70095,18,4.0,435,48.0,1,20230114,메티스선더,서울,79.1,87.94360380416673
3,1412364,80339,121010,1300,2,70197,18,4.0,442,1.6,2,20230114,나올고니,서울,80.4,326.5662042617023
3,45841,80587,106030,1300,1,70165,18,4.0,459,8.4,2,20230114,리걸하이,서울,80.7,108.8789749196685
3,45708,80361,106025,1300,3,70095,18,4.0,450,6.8,2,20230114,라온더찰리,서울,81.4,109.62788506680361
3,45981,80476,122001,1300,2,70177,18,4.0,454,24.1,2,20230114,드림플레이,서울,82.3,95.87814092551206
3,45624,80547,10801,1300,2,70225,18,4.0,459,131.3,2,20230114,그랜드실버,서울,82.3,99.28756333055343
3,46044,80435,65116,1300,3,70115,18,4.0,424,176.7,2,20230114,베스트선샤인,서울,82.7,94.85668036954938
3,45232,80405,214708,1300,3,70175,18,4.0,492,7.6,2,20230114,사바나찰리,서울,82.8,109.88068924456273
3,46560,80342,114002,1300,2,70181,18,4.0,446,16.4,2,20230114,성은크라운,서울,82.9,113.52380084753848
3,45901,80100,110007,1300,1,70152,18,4.0,434,64.0,2,20230114,에이스퀸,서울,83.2,113.81656013930977
3,46295,80603,105127,1300,2,70179,18,4.0,517,153.7,2,20230114,드림윈디,서울,83.6,115.30307352724274
3,45814,80417,121008,1300,2,70094,18,4.0,500,52.1,2,20230114,한강지존,서울,83.8,111.35252497071905
3,45896,80550,105180,1300,1,70177,18,4.0,452,19.2,2,20230114,승리의영혼,서울,84.7,108.53938631800428
3,45622,80339,10352,1300,2,70181,18,4.0,436,3.3,3,20230114,파워풀삭스,서울,80.0,96.5231639234389
3,45998,80417,117054,1300,3,70103,18,4.0,443,28.7,3,20230114,매글데이,서울,80.9,112.03310263652882
3,45371,80603,121053,1300,2,70161,18,4.0,456,11.3,3,20230114,금빛천하,서울,80.9,113.10384762736611
5,43311,80473,121003,1300,3,70108,18,4.0,459,3.9,3,20230114,바다의꿈,서울,81.0,113.30509228341269
4,44105,80361,111002,1300,3,70146,18,4.0,495,10.3,3,20230114,스탠바이미,서울,81.2,116.5925433365155
4,44355,80587,119022,1300,3,70091,18,4.0,458,18.6,3,20230114,보스베이비,서울,81.7,110.93253663533413
3,45334,80576,110050,1300,2,70160,18,4.0,481,2.9,3,20230114,배다리왕자,서울,82.0,112.34159570343262
3,45295,80122,122001,1300,2,70098,18,4.0,501,74.3,3,20230114,월드플레이,서울,82.6,102.37090363576316
4,43836,80562,121047,1300,3,70174,18,4.0,457,29.4,3,20230114,최고포인트,서울,82.6,112.84681698888743
3,52120,80530,65116,1300,1,70115,18,4.0,418,124.9,3,20230114,샤프선샤인,서울,83.1,88.23954263601944
3,45585,80529,116045,1300,2,70145,18,4.0,472,76.0,3,20230114,실버부스터,서울,83.6,113.65194479034425
4,44179,80434,105137,1300,1,70199,18,4.0,455,121.7,3,20230114,투투키튼,서울,85.0,110.33992513079737
3,45955,80550,117054,1200,2,70177,20,4.0,480,1.2,4,20230114,스트렝스,서울,73.7,108.03951067225215
3,46216,80100,109312,1200,1,70053,20,4.0,472,29.6,4,20230114,루비어게인,서울,75.1,109.47360118369396
3,45291,80530,10538,1200,3,70117,20,4.0,448,120.6,4,20230114,시크릿왕자,서울,75.3,93.26824035735807
