age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,rcTime,predicted_time
5,43405,80456,10226,1600,2,70160,12,1.0,455,50.9,5,20230128,시크릿보스,102.7,71.96300267724652
6,43604,80434,109027,1600,3,70168,12,1.0,524,59.4,5,20230128,골든서비스,102.7,71.96300267724652
7,41786,80476,121013,1600,2,70148,12,1.0,492,27.8,5,20230128,인천캡틴,102.8,71.96300267724652
6,43532,80578,118003,1600,3,70164,12,1.0,504,24.8,5,20230128,제이에스군주,102.9,71.96300267724652
6,41346,80361,10295,1600,2,70164,12,1.0,500,28.0,5,20230128,야호골든캣,103.7,71.96300267724652
4,43886,80405,106084,1600,2,70179,12,1.0,528,23.1,5,20230128,별의순간,103.8,71.96300267724652
5,45147,80608,10815,1600,2,70148,12,1.0,469,13.3,5,20230128,두손멍군,104.7,71.96300267724652
6,40925,80122,104038,1400,3,70053,12,1.0,497,13.1,6,20230128,큐피드코리아,89.1,71.96300267724652
4,44357,80582,10637,1400,2,70165,12,1.0,478,5.1,6,20230128,건곤일척,89.3,71.96300267724652
5,42309,80342,116049,1400,3,70148,12,1.0,484,4.6,6,20230128,영웅대마,89.8,71.96300267724652
4,43739,80339,10801,1400,2,70166,12,1.0,502,5.6,6,20230128,그랜드파워,89.9,71.96300267724652
4,44497,80552,114004,1400,2,70161,12,1.0,486,29.7,6,20230128,올포유어드림,89.9,71.96300267724652
4,43928,80476,117016,1400,2,70108,12,1.0,500,25.0,6,20230128,우청륭,89.9,71.96300267724652
4,43667,80337,118001,1400,2,70170,12,1.0,494,6.7,6,20230128,메니원더풀,89.9,71.96300267724652
7,39463,80100,119016,1400,3,70163,12,1.0,462,50.2,6,20230128,대마지풍,90.1,71.96300267724652
4,43663,80513,118017,1400,2,70177,12,1.0,460,5.8,6,20230128,에코존,90.1,71.96300267724652
4,43936,80530,10421,1400,2,70175,12,1.0,468,10.3,6,20230128,블루인디,90.2,71.96300267724652
3,45533,80562,104040,1400,2,70200,12,1.0,493,30.7,6,20230128,퍼펙트건맨,90.3,71.96300267724652
4,44115,80456,109017,1400,1,70152,12,1.0,437,30.3,6,20230128,천송이,90.6,71.96300267724652
3,45790,80587,10498,1300,3,70165,12,1.0,485,2.6,7,20230128,원더풀인디,81.8,71.96300267724652
6,41268,80584,104038,1300,1,70096,12,1.0,476,4.8,7,20230128,큐피드비상,81.9,71.96300267724652
4,44033,80578,10801,1300,2,70164,12,1.0,489,17.9,7,20230128,베스트전사,82.1,71.96300267724652
4,43845,80562,105168,1300,2,70103,12,1.0,471,12.2,7,20230128,세인트루카,82.9,71.96300267724652
4,43979,80530,114008,1300,1,70244,12,1.0,470,19.9,7,20230128,스피드갤럽,83.1,71.96300267724652
4,44142,80550,10608,1300,2,70177,12,1.0,505,36.7,7,20230128,올가림,83.2,71.96300267724652
5,42134,80529,106017,1300,1,70199,12,1.0,514,18.6,7,20230128,원더풀우먼,83.6,71.96300267724652
5,42861,80579,106047,1300,3,70117,12,1.0,427,58.3,7,20230128,럭키클럽,83.6,71.96300267724652
5,42055,80598,121048,1300,3,70166,12,1.0,490,14.1,7,20230128,스타크레이지,84.1,71.96300267724652
4,45672,80337,118003,1300,1,70150,12,1.0,453,24.9,7,20230128,퍼펙트타임,84.8,71.96300267724652
4,43692,80417,105161,1300,1,70144,12,1.0,474,3.8,7,20230128,럭키크라운,85.2,71.96300267724652
4,44225,80339,121003,1300,3,70144,12,1.0,507,0.0,7,20230128,런던명가,0.0,71.96300267724652
3,45564,80342,119022,1200,3,70094,12,1.0,485,8.6,8,20230128,파워풀화성,75.3,71.96300267724652
4,43786,80598,65093,1200,2,70157,12,1.0,500,30.4,8,20230128,스프링워터,75.9,71.96300267724652
4,44233,80405,119016,1200,2,70168,12,1.0,514,5.4,8,20230128,은혜,76.0,71.96300267724652
3,45186,80417,110028,1200,2,70179,12,1.0,487,25.2,8,20230128,플라잉라이트,76.3,71.96300267724652
3,45256,80576,10182,1200,2,70117,12,1.0,512,10.9,8,20230128,멋진강호,76.4,71.96300267724652
3,46007,80587,122004,1200,2,70165,12,1.0,469,2.6,8,20230128,아침동자,77.1,71.96300267724652
3,45994,80550,121003,1200,1,70144,12,1.0,429,58.4,8,20230128,런던에이스,77.3,71.96300267724652
3,45908,80608,216306,1200,1,70108,12,1.0,468,13.0,8,20230128,히어로사랑,77.6,71.96300267724652
5,42830,80533,65096,1200,2,70164,12,1.0,527,109.4,8,20230128,금성세계,77.6,71.96300267724652
5,42876,80578,121003,1200,1,70053,12,1.0,459,10.8,8,20230128,런던퀸,78.0,71.96300267724652
3,46601,80513,65160,1200,2,70177,12,1.0,526,15.6,8,20230128,스트롱참,80.0,71.96300267724652
3,46332,80530,10516,1200,3,70244,12,1.0,510,6.9,8,20230128,블랙모션,82.5,71.96300267724652
3,52001,80456,113005,1200,1,70160,12,1.0,444,1.7,9,20230128,마이티룩,76.0,71.96300267724652
4,46520,80593,214708,1200,1,70175,12,1.0,461,29.0,9,20230128,국제공항,76.2,71.96300267724652
4,43991,80598,118003,1200,1,70164,12,1.0,456,22.6,9,20230128,골드파워,76.2,71.96300267724652
3,51987,80529,10815,1200,1,70148,12,1.0,466,142.1,9,20230128,두손챔프,76.9,71.96300267724652
4,44015,80550,105161,1200,1,70114,12,1.0,471,9.9,9,20230128,웰빙챔피언,76.9,71.96300267724652
3,50789,80476,105222,1200,1,70148,12,1.0,508,9.7,9,20230128,문학송,77.4,71.96300267724652
4,43844,80530,114008,1200,1,70244,12,1.0,519,4.4,9,20230128,메니골드,77.5,71.96300267724652
3,51587,80513,117022,1200,1,70170,12,1.0,462,28.2,9,20230128,비에스파워,77.6,71.96300267724652
3,50621,80584,117024,1200,1,70170,12,1.0,476,11.9,9,20230128,티시패밀리,77.8,71.96300267724652
5,45692,80552,114004,1200,1,70161,12,1.0,457,132.4,9,20230128,더드림캐리어,78.0,71.96300267724652
3,52035,80608,121013,1200,1,70145,12,1.0,465,85.3,9,20230128,위너콜,78.6,71.96300267724652
3,52003,80603,121023,1200,1,70160,12,1.0,444,53.6,9,20230128,로터스미르,79.0,71.96300267724652
3,45336,80486,117013,1200,1,70145,12,1.0,446,2.5,10,20230128,새내퀸,73.8,71.96300267724652
4,45159,80417,116042,1200,3,70179,12,1.0,506,7.8,10,20230128,제이피닉스,74.1,71.96300267724652
5,41986,80550,105040,1200,3,70170,12,1.0,452,11.5,10,20230128,대완구,74.5,71.96300267724652
5,42934,80530,114008,1200,1,70244,12,1.0,496,6.3,10,20230128,아이언머스킷,74.6,71.96300267724652
4,44046,80533,121014,1200,1,70164,12,1.0,490,9.6,10,20230128,파인팜,75.0,71.96300267724652
4,43807,80598,65154,1200,1,70166,12,1.0,533,69.3,10,20230128,빅비트,75.2,71.96300267724652
7,39263,80587,117025,1200,2,70149,12,1.0,472,38.1,10,20230128,원더케이,75.3,71.96300267724652
4,43475,80103,105263,1200,3,70165,12,1.0,495,15.9,10,20230128,매직러시,75.5,71.96300267724652
4,44515,80593,65154,1200,2,70177,12,1.0,489,12.9,10,20230128,대박스타,75.7,71.96300267724652
5,42410,80576,112270,1200,3,70175,12,1.0,491,8.3,10,20230128,바잉블레이드,76.0,71.96300267724652
4,43901,80547,112270,1200,1,70265,12,1.0,407,50.8,10,20230128,헤라블레이드,76.1,71.96300267724652
4,43977,80513,106025,1200,1,70095,12,1.0,481,19.4,10,20230128,라온더위켄드,76.2,71.96300267724652
4,44528,80405,10644,1400,1,70200,12,1.0,452,4.5,11,20230128,마하스타,87.8,71.96300267724652
4,43964,80529,10362,1400,1,70160,12,1.0,474,10.8,11,20230128,리마커블,88.2,71.96300267724652
5,42423,80342,110034,1400,1,70167,12,1.0,499,10.2,11,20230128,아침기상,88.3,71.96300267724652
5,42739,80593,65122,1400,1,70181,12,1.0,443,65.7,11,20230128,서브에이스,88.8,71.96300267724652
3,45765,80476,10496,1400,2,70148,12,1.0,509,4.4,11,20230128,매직아워,88.8,71.96300267724652
6,40628,80434,10476,1400,1,70149,12,1.0,452,15.8,11,20230128,화씨벽,88.9,71.96300267724652
4,43864,80608,114018,1400,3,70265,12,1.0,437,12.1,11,20230128,아마존킹,89.0,71.96300267724652
5,42369,80603,105151,1400,1,70053,12,1.0,478,11.9,11,20230128,엘리트룰즈,89.6,71.96300267724652
4,44177,80486,65118,1400,2,70145,12,1.0,524,6.0,11,20230128,킹스아이,89.7,71.96300267724652
4,44138,80587,65096,1400,2,70165,12,1.0,512,68.5,11,20230128,금성크라운,89.9,71.96300267724652
4,44351,80513,121055,1400,1,70179,12,1.0,424,18.4,11,20230128,시리우스알파,90.9,71.96300267724652
6,40274,80103,65154,1400,2,70152,12,1.0,511,8.0,11,20230128,플라이스타,90.9,71.96300267724652
5,45453,80584,117024,2000,2,70170,12,1.0,508,37.0,12,20230128,블랙머스크,130.4,110.41227874045099
5,42916,80361,10496,2000,2,70164,12,1.0,525,1.9,12,20230128,치프인디,130.6,110.41227874045099
7,38511,80598,65154,2000,2,70166,12,1.0,500,3.1,12,20230128,심장의고동,130.9,110.41227874045099
7,41871,80608,105119,2000,3,70165,12,1.0,502,9.6,12,20230128,릴패트론,131.4,110.41227874045099
8,40017,80476,114013,2000,2,70149,12,1.0,485,19.0,12,20230128,위너골드,131.6,95.90000000000013
9,38052,80550,10457,2000,3,70114,12,1.0,455,150.9,12,20230128,서울탱크,132.2,88.07824149108565
8,39982,80434,10352,2000,3,70244,12,1.0,503,25.2,12,20230128,슈퍼삭스,132.3,110.41227874045099
10,36488,80578,111028,2000,2,70179,12,1.0,507,62.2,12,20230128,샴로커,132.7,110.41227874045099
8,39791,80576,105222,2000,2,70148,12,1.0,540,9.4,12,20230128,문학치프,133.1,110.41227874045099
7,38457,80593,117038,2000,2,70181,12,1.0,465,39.4,12,20230128,금아애크미,134.0,95.90000000000013
5,45133,80337,105169,2000,2,70152,12,1.0,516,135.1,12,20230128,바이킹스톰,135.0,110.41227874045099
7,38738,80473,111005,2000,2,70103,12,1.0,505,208.0,12,20230128,명품축제,139.1,88.07824149108565
3,46028,80533,65133,1300,1,70197,20,5.0,473,4.8,1,20230115,티즈인디,80.2,70.97350932250316
3,45349,80122,105151,1300,1,70161,20,5.0,473,8.2,1,20230115,엘리트로열,80.7,70.97350932250316
3,46380,80361,65122,1300,1,70095,20,5.0,458,27.4,1,20230115,에이펙스,81.0,70.97350932250316
3,45897,80584,111006,1300,1,70146,20,5.0,485,16.2,1,20230115,다시태어나도,81.2,70.97350932250316
3,45359,80417,10603,1300,1,70170,20,5.0,478,99.5,1,20230115,그로우,81.4,70.97350932250316
3,45776,80550,111051,1300,1,70144,20,5.0,441,6.9,1,20230115,세명레이디,81.6,70.97350932250316
3,45331,80486,122027,1300,1,70145,20,5.0,424,2.4,1,20230115,새내비바,82.2,70.97350932250316
3,45205,80473,10801,1300,1,70179,20,5.0,439,131.7,1,20230115,엠제이대로,82.5,70.97350932250316
3,45987,80513,109029,1300,1,70225,20,5.0,487,25.5,1,20230115,에이스티아라,82.8,70.97350932250316
3,46043,80530,105209,1300,1,70160,20,5.0,449,16.9,1,20230115,낭주여걸,83.2,70.97350932250316
3,45924,80438,10298,1300,1,70175,20,5.0,504,7.3,1,20230115,정상럭키,84.7,70.97350932250316
3,45224,80579,105263,1300,1,70244,20,5.0,478,87.5,1,20230115,펄포인트,84.9,70.97350932250316
3,45589,80513,10115,1200,1,70096,20,2.0,457,1.6,2,20230115,검이불루,74.1,71.96300267724652
3,45391,80337,109014,1200,2,70085,20,2.0,475,16.6,2,20230115,선더블루,75.5,71.96300267724652
3,46293,80103,111053,1200,1,70149,20,2.0,469,4.8,2,20230115,동행퍼스트,75.8,71.96300267724652
3,45970,80533,104121,1200,1,70166,20,2.0,464,17.8,2,20230115,제이와이코코,76.5,71.96300267724652
3,46247,80578,121005,1200,1,70164,20,2.0,494,16.8,2,20230115,클레어파크,77.0,71.96300267724652
3,46523,80547,10551,1200,2,70198,20,2.0,453,39.4,2,20230115,우승탑,77.5,71.96300267724652
3,46108,80579,119023,1200,1,70146,20,2.0,504,78.6,2,20230115,신의블루,77.8,71.96300267724652
3,45725,80550,65118,1200,2,70177,20,2.0,511,27.0,2,20230115,대왕순간이,78.6,71.96300267724652
3,46157,80473,106084,1200,1,70179,20,2.0,451,8.4,2,20230115,새벽안개,78.6,71.96300267724652
3,45827,80434,30013,1200,2,70110,20,2.0,437,128.8,2,20230115,노블킹,78.7,71.96300267724652
3,45390,80438,10254,1200,1,70170,20,2.0,450,24.2,2,20230115,지니어스퀸,78.8,71.96300267724652
3,45220,80476,105263,1200,1,70148,20,2.0,0,0.0,2,20230115,네이비크롬,0.0,0.0
4,43769,80473,214708,1200,1,70103,20,2.0,420,7.3,3,20230115,탄산,75.5,71.96300267724652
3,45203,80530,116053,1200,1,70181,20,2.0,424,70.4,3,20230115,제로백포,75.6,71.96300267724652
3,45479,80533,109017,1200,1,70144,20,2.0,448,2.7,3,20230115,천존챗,75.7,71.96300267724652
3,45779,80122,121053,1200,1,70161,20,2.0,464,12.9,3,20230115,대륜시대,75.8,71.96300267724652
3,46337,80486,122013,1200,1,70145,20,2.0,461,15.2,3,20230115,용비퀸,75.8,71.96300267724652
3,45922,80587,110028,1200,1,70167,20,2.0,496,43.5,3,20230115,플라잉점프,76.2,71.96300267724652
3,46071,80547,111426,1200,1,70098,20,2.0,467,5.0,3,20230115,블루아치,76.6,71.96300267724652
3,45406,80579,121019,1200,1,70146,20,2.0,494,27.3,3,20230115,아치로켓,76.8,71.96300267724652
3,46382,80603,106080,1200,1,70181,20,2.0,458,16.2,3,20230115,서울을날다,76.9,71.96300267724652
3,46379,80435,65122,1200,1,70152,20,2.0,458,39.9,3,20230115,시킹더키튼,77.0,71.96300267724652
3,45361,80417,10424,1200,1,70170,20,2.0,442,53.6,3,20230115,해피홀리데이,77.1,71.96300267724652
3,45195,80361,121049,1200,1,70095,20,2.0,414,4.6,3,20230115,라온시티걸,78.9,71.96300267724652
4,44324,80608,105212,1400,3,70200,20,2.0,462,4.5,4,20230115,디자이어투윈,87.4,71.96300267724652
3,46616,80473,65160,1400,2,70167,20,2.0,540,6.0,4,20230115,고스트참,87.5,71.96300267724652
4,44900,80435,121053,1400,3,70115,20,2.0,457,38.0,4,20230115,퍼플스톰,87.6,71.96300267724652
4,43974,80530,116058,1400,3,70157,20,2.0,470,4.3,4,20230115,슈발도리앙,87.8,71.96300267724652
3,45498,80438,65154,1400,3,70166,20,2.0,494,5.7,4,20230115,에펠탑,88.4,71.96300267724652
3,45956,80587,104015,1400,2,70181,20,2.0,457,10.1,4,20230115,라스트피치,88.9,71.96300267724652
4,44830,80562,10516,1400,3,70174,20,2.0,481,10.3,4,20230115,마이왕자,89.1,71.96300267724652
4,43957,80533,10125,1400,2,70150,20,2.0,477,60.8,4,20230115,트레비트,89.2,71.96300267724652
4,44860,80405,105250,1400,1,70108,20,2.0,431,30.6,4,20230115,팍스누리,89.9,71.96300267724652
4,44542,80603,104134,1400,2,70174,20,2.0,501,26.1,4,20230115,퍼미션투윈,90.6,71.96300267724652
4,43780,80342,121009,1400,2,70148,20,2.0,454,9.4,4,20230115,황우강자,90.9,71.96300267724652
4,43657,80103,106198,1400,3,70148,20,2.0,470,29.0,4,20230115,원평스카이,91.0,71.96300267724652
3,46260,80361,10352,1400,1,70167,20,2.0,521,6.9,5,20230115,영영삭스,86.1,71.96300267724652
3,46188,80476,114026,1400,2,70181,20,2.0,479,4.4,5,20230115,금빛마,86.3,71.96300267724652
3,45183,80576,121047,1400,2,70244,20,2.0,451,11.3,5,20230115,지모션,86.5,71.96300267724652
4,43918,80562,121005,1400,2,70179,20,2.0,497,8.2,5,20230115,클레어베스트,86.7,71.96300267724652
3,45512,80550,105249,1400,1,70117,20,2.0,518,9.1,5,20230115,걸작선,86.9,71.96300267724652
3,45977,80587,121057,1400,2,70165,20,2.0,491,19.4,5,20230115,블루밍스타,87.0,71.96300267724652
3,46267,80417,111042,1400,2,70182,20,2.0,521,7.0,5,20230115,당찬대보,87.2,71.96300267724652
4,44869,80513,106148,1400,1,70170,20,2.0,485,12.8,5,20230115,고져스서브,87.4,71.96300267724652
5,42374,80603,121021,1400,1,70163,20,2.0,485,38.3,5,20230115,엄청난걸,87.5,71.96300267724652
3,45307,80438,121014,1400,2,70164,20,2.0,476,4.2,5,20230115,럭키파워,87.8,71.96300267724652
4,44116,80337,10573,1400,1,70144,20,2.0,426,58.9,5,20230115,퀸오브레이싱,87.8,71.96300267724652
4,43699,80337,122009,1600,3,70094,20,2.0,488,10.7,6,20230115,한강돌풍,99.3,71.96300267724652
4,44829,80576,114026,1600,2,70164,20,2.0,524,2.4,6,20230115,용호지마,99.3,71.96300267724652
5,42409,80339,112270,1600,3,70265,20,2.0,474,13.0,6,20230115,스타블레이드,99.6,71.96300267724652
6,41216,80405,10587,1600,3,70149,20,2.0,489,19.2,6,20230115,티즈블랙,99.8,71.96300267724652
5,42802,80473,116058,1600,3,70098,20,2.0,482,12.1,6,20230115,김천영웅,99.8,71.96300267724652
5,42748,80603,121019,1600,2,70103,20,2.0,476,10.1,6,20230115,룰즈클래스,100.0,71.96300267724652
6,41169,80578,110058,1600,1,70179,20,2.0,440,22.4,6,20230115,온리위너,100.1,71.96300267724652
4,44510,80512,10503,1600,1,70244,20,2.0,488,15.9,6,20230115,드림스피드,100.3,71.96300267724652
3,45187,80486,65118,1600,2,70145,20,2.0,501,3.5,6,20230115,강력한지금,101.6,71.96300267724652
4,44498,80529,118008,1600,2,70199,20,2.0,474,32.6,6,20230115,피엔에스갬블,109.7,71.96300267724652
3,45366,80513,117021,1300,2,70157,20,2.0,485,3.4,7,20230115,이다나은,79.2,71.96300267724652
3,45323,80122,122001,1300,2,70098,20,2.0,457,6.1,7,20230115,울프플레이,79.5,71.96300267724652
4,43803,80434,105163,1300,1,70182,20,2.0,484,16.1,7,20230115,어나더레벨,80.1,71.96300267724652
4,44029,80100,119028,1300,3,70198,20,2.0,462,16.1,7,20230115,로즈골드,80.8,71.96300267724652
4,44154,80608,117012,1300,1,70200,20,2.0,439,43.9,7,20230115,캠프세이버,81.1,71.96300267724652
3,45302,80476,106198,1300,2,70148,20,2.0,492,17.3,7,20230115,원평타운,81.2,71.96300267724652
4,44645,80405,106198,1300,1,70110,20,2.0,479,6.9,7,20230115,원평퀸,81.2,71.96300267724652
4,43662,80550,110058,1300,2,70177,20,2.0,502,26.0,7,20230115,로드에이스,81.4,71.96300267724652
3,45197,80103,106025,1300,2,70095,20,2.0,473,8.1,7,20230115,라온더하이맨,81.5,71.96300267724652
4,44346,80562,10542,1300,1,70174,20,2.0,441,18.9,7,20230115,이너피스,82.0,71.96300267724652
4,44198,80578,10245,1300,2,70091,20,2.0,431,57.4,7,20230115,빛의카,82.2,71.96300267724652
3,45731,80530,121047,1300,2,70244,20,2.0,496,4.7,7,20230115,제이모션,82.3,71.96300267724652
3,46474,80361,106016,1200,2,70197,20,2.0,462,2.6,8,20230115,기쁨환호,73.4,71.96300267724652
4,43703,80337,121021,1200,1,70085,20,2.0,458,8.3,8,20230115,돌배,73.4,71.96300267724652
4,44679,80486,113004,1200,2,70053,20,2.0,470,5.8,8,20230115,비트업,73.6,71.96300267724652
3,45788,80473,121049,1200,2,70095,20,2.0,459,9.6,8,20230115,라온아메리칸,73.8,71.96300267724652
4,44599,80513,110034,1200,1,70225,20,2.0,459,7.0,8,20230115,마파람,73.9,71.96300267724652
4,43920,80550,117014,1200,3,70157,20,2.0,456,23.0,8,20230115,정문파파고,74.2,71.96300267724652
4,43965,80434,105180,1200,1,70103,20,2.0,411,43.5,8,20230115,하늘아,74.2,71.96300267724652
4,44362,80103,106198,1200,1,70148,20,2.0,459,13.3,8,20230115,원평광야,74.5,71.96300267724652
4,43691,80547,105161,1200,2,70145,20,2.0,527,12.0,8,20230115,킹마운틴,74.6,71.96300267724652
4,44136,80533,65096,1200,1,70164,20,2.0,419,34.1,8,20230115,금성스피드,74.7,71.96300267724652
4,43950,80579,104038,1200,2,70110,20,2.0,461,30.4,8,20230115,큐피드보우,74.8,71.96300267724652
3,45595,80608,105113,1200,1,70165,20,2.0,491,27.9,8,20230115,매직콘서트,75.7,71.96300267724652
4,46587,80529,105222,1700,2,70163,20,2.0,496,11.3,9,20230115,문학태핏,0.0,71.96300267724652
3,46099,80103,121010,1700,2,70197,20,2.0,500,3.1,9,20230115,나올스나이퍼,0.0,71.96300267724652
5,45658,80417,105263,1700,3,70165,20,2.0,493,27.6,9,20230115,티즈에너지,0.0,71.96300267724652
3,45442,80576,114028,1700,2,70164,20,2.0,483,3.6,9,20230115,쾌향,0.0,71.96300267724652
3,45229,80513,117013,1700,2,70160,20,2.0,485,5.6,9,20230115,새내타운,0.0,71.96300267724652
5,45130,80547,106223,1700,3,70179,20,2.0,478,36.1,9,20230115,스피디루키,0.0,71.96300267724652
4,44637,80473,119016,1700,2,70163,20,2.0,478,15.4,9,20230115,포에버칸,0.0,71.96300267724652
5,43160,80486,119034,1700,2,70175,20,2.0,467,15.7,9,20230115,천비성,0.0,71.96300267724652
5,42703,80122,10418,1700,2,70198,20,2.0,453,22.1,9,20230115,찬란한날,0.0,71.96300267724652
5,42285,80339,114026,1700,3,70167,20,2.0,498,10.6,9,20230115,바이킹하트,0.0,71.96300267724652
5,42051,80530,106047,1700,3,70117,20,2.0,464,41.5,9,20230115,스타워즈,0.0,71.96300267724652
7,41667,80578,10824,1700,1,70152,20,2.0,480,55.8,9,20230115,돌격앞으로,0.0,71.96300267724652
5,45655,80576,121047,1400,2,70174,20,4.0,472,9.4,11,20230115,최고레이스,83.1,70.97350932250316
7,39094,80552,111053,1400,2,70265,20,4.0,517,32.3,11,20230115,님의향기,84.4,70.97350932250316
5,42599,80417,105113,1400,3,70165,20,4.0,489,23.0,11,20230115,모닝힐,84.6,70.97350932250316
6,43556,80486,118002,1400,2,70096,20,4.0,535,7.6,11,20230115,로드반,84.8,70.97350932250316
4,44092,80103,10559,1400,2,70149,20,4.0,495,4.0,11,20230115,빅스고,84.8,70.97350932250316
5,45663,80603,105222,1400,2,70095,20,4.0,498,13.7,11,20230115,문학시바,84.9,70.97350932250316
6,41915,80608,214774,1400,3,70200,20,4.0,459,21.7,11,20230115,별나라신사,85.1,70.97350932250316
6,43356,80438,216306,1400,2,70108,20,4.0,498,8.4,11,20230115,파크윈,85.3,70.97350932250316
4,43659,80122,116049,1400,2,70148,20,4.0,502,10.6,11,20230115,승부사,85.8,70.97350932250316
5,42947,80562,10516,1400,2,70244,20,4.0,487,15.4,11,20230115,남산시대,85.8,70.97350932250316
4,44399,80405,10818,1400,3,70146,20,4.0,480,4.0,11,20230115,대물,85.9,70.97350932250316
6,43593,80550,114028,1400,1,70175,20,4.0,458,27.4,11,20230115,클린업샤인,86.0,70.97350932250316
3,45637,80576,118021,1200,2,70163,18,4.0,490,2.1,1,20230114,오키드밸리,74.8,70.97350932250316
3,45903,80438,65012,1200,2,70146,18,4.0,463,2.7,1,20230114,미스터퀄리티,74.9,70.97350932250316
3,46093,80342,65060,1200,1,70181,18,4.0,462,8.1,1,20230114,피어리스,74.9,70.97350932250316
3,45332,80547,105127,1200,2,70179,18,4.0,453,87.1,1,20230114,자이언트룰러,75.7,70.97350932250316
3,45279,80608,105243,1200,2,70200,18,4.0,450,11.7,1,20230114,플라이데이,75.7,70.97350932250316
3,46620,80337,65160,1200,1,70110,18,4.0,439,44.3,1,20230114,총알커널,75.8,70.97350932250316
3,45545,80533,111033,1200,1,70108,18,4.0,456,112.0,1,20230114,무장,76.6,70.97350932250316
3,45410,80405,104038,1200,1,70168,18,4.0,432,12.3,1,20230114,큐피드시크,76.7,70.97350932250316
3,45405,80578,121019,1200,2,70175,18,4.0,476,131.0,1,20230114,스위치송,77.3,70.97350932250316
3,45959,80417,121008,1200,3,70098,18,4.0,469,91.4,1,20230114,한강차르,77.8,70.97350932250316
3,45493,80486,65154,1200,2,70177,18,4.0,478,32.9,1,20230114,비단주머니,77.9,70.97350932250316
3,46111,80513,10413,1200,1,70095,18,4.0,435,48.0,1,20230114,메티스선더,79.1,70.97350932250316
3,1412364,80339,121010,1300,2,70197,18,4.0,442,1.6,2,20230114,나올고니,80.4,70.97350932250316
3,45841,80587,106030,1300,1,70165,18,4.0,459,8.4,2,20230114,리걸하이,80.7,70.97350932250316
3,45708,80361,106025,1300,3,70095,18,4.0,450,6.8,2,20230114,라온더찰리,81.4,70.97350932250316
3,45981,80476,122001,1300,2,70177,18,4.0,454,24.1,2,20230114,드림플레이,82.3,70.97350932250316
3,45624,80547,10801,1300,2,70225,18,4.0,459,131.3,2,20230114,그랜드실버,82.3,70.97350932250316
3,46044,80435,65116,1300,3,70115,18,4.0,424,176.7,2,20230114,베스트선샤인,82.7,70.97350932250316
3,45232,80405,214708,1300,3,70175,18,4.0,492,7.6,2,20230114,사바나찰리,82.8,70.97350932250316
3,46560,80342,114002,1300,2,70181,18,4.0,446,16.4,2,20230114,성은크라운,82.9,70.97350932250316
3,45901,80100,110007,1300,1,70152,18,4.0,434,64.0,2,20230114,에이스퀸,83.2,70.97350932250316
3,46295,80603,105127,1300,2,70179,18,4.0,517,153.7,2,20230114,드림윈디,83.6,70.97350932250316
3,45814,80417,121008,1300,2,70094,18,4.0,500,52.1,2,20230114,한강지존,83.8,70.97350932250316
3,45896,80550,105180,1300,1,70177,18,4.0,452,19.2,2,20230114,승리의영혼,84.7,70.97350932250316
3,45622,80339,10352,1300,2,70181,18,4.0,436,3.3,3,20230114,파워풀삭스,80.0,70.97350932250316
3,45998,80417,117054,1300,3,70103,18,4.0,443,28.7,3,20230114,매글데이,80.9,70.97350932250316
3,45371,80603,121053,1300,2,70161,18,4.0,456,11.3,3,20230114,금빛천하,80.9,70.97350932250316
5,43311,80473,121003,1300,3,70108,18,4.0,459,3.9,3,20230114,바다의꿈,81.0,70.97350932250316
4,44105,80361,111002,1300,3,70146,18,4.0,495,10.3,3,20230114,스탠바이미,81.2,70.97350932250316
4,44355,80587,119022,1300,3,70091,18,4.0,458,18.6,3,20230114,보스베이비,81.7,70.97350932250316
3,45334,80576,110050,1300,2,70160,18,4.0,481,2.9,3,20230114,배다리왕자,82.0,70.97350932250316
3,45295,80122,122001,1300,2,70098,18,4.0,501,74.3,3,20230114,월드플레이,82.6,70.97350932250316
4,43836,80562,121047,1300,3,70174,18,4.0,457,29.4,3,20230114,최고포인트,82.6,70.97350932250316
3,52120,80530,65116,1300,1,70115,18,4.0,418,124.9,3,20230114,샤프선샤인,83.1,70.97350932250316
3,45585,80529,116045,1300,2,70145,18,4.0,472,76.0,3,20230114,실버부스터,83.6,70.97350932250316
4,44179,80434,105137,1300,1,70199,18,4.0,455,121.7,3,20230114,투투키튼,85.0,70.97350932250316
3,45955,80550,117054,1200,2,70177,20,4.0,480,1.2,4,20230114,스트렝스,73.7,70.97350932250316
3,46216,80100,109312,1200,1,70053,20,4.0,472,29.6,4,20230114,루비어게인,75.1,70.97350932250316
3,45291,80530,10538,1200,3,70117,20,4.0,448,120.6,4,20230114,시크릿왕자,75.3,70.97350932250316
3,46191,80434,105225,1200,3,70148,20,4.0,477,58.8,4,20230114,마이원,75.4,70.97350932250316
3,45249,80476,119036,1200,1,70145,20,4.0,485,9.3,4,20230114,스마티글로리,75.6,70.97350932250316
4,43944,80533,121048,1200,2,70166,20,4.0,487,12.5,4,20230114,퍼스트슈,75.7,70.97350932250316
3,45593,80122,114017,1200,1,70161,20,4.0,465,21.8,4,20230114,아름다운사이,75.7,70.97350932250316
3,46031,80578,121019,1200,1,70200,20,4.0,448,23.9,4,20230114,아치러너,75.8,70.97350932250316
